alert_id,event_time,db_user,event_type,severity_index,source_ip,target_object,related_event_id,description,related_session_id
17810,2026-03-24 17:05:54,senior_dba_077,L5_ACCESS,3,192.168.255.97,sys.db_account,ef437b11-a326-4659-a0cd-9fee808eee02,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-24_G4_3db22c
17836,2026-03-24 17:05:54,senior_dba_077,PRIVILEGE_CHANGE,3,192.168.255.97,sys.db_account,ef437b11-a326-4659-a0cd-9fee808eee02,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-24_G4_3db22c
17811,2026-03-24 17:13:21,senior_dba_077,L5_ACCESS,3,192.168.255.97,sys.system_security_log,caba3d97-2bc2-4130-8b03-9d451417ae32,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-03-24_G4_3db22c
17726,2026-03-24 17:15:41,hr_staff_050,UNAUTHORIZED_ACCESS,2,172.17.233.196,sys.db_account,44b84c97-7b84-4499-844d-aefb5b12429f,[SIM_GENERATED] UNAUTHORIZED_ACCESS by hr_staff_050 on sys.db_account,sess_hr_staff_050_2026-03-24_G4_c28604
17812,2026-03-24 17:24:09,senior_dba_077,L5_ACCESS,3,192.168.255.97,sys.db_account,2ad57796-4caf-49df-bfde-2f6c10e6fabf,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-24_G4_3db22c
17813,2026-03-24 17:25:54,senior_dba_077,L5_ACCESS,3,192.168.255.97,sys.system_security_log,1319a3fd-bf87-4338-8b99-9e1bb5f37339,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-03-24_G4_3db22c
17814,2026-03-24 17:30:20,senior_dba_077,L5_ACCESS,3,192.168.255.97,sys.system_security_log,e49bd13e-5095-492b-8a5a-e39944be7a22,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-03-24_G4_3db22c
17792,2026-03-24 17:33:46,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,ff4bc422-6718-45d5-8cab-bf4ddcbfedcd,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_4beaa2
17721,2026-03-24 17:38:11,data_analyst_054,UNAUTHORIZED_ACCESS,2,172.16.237.231,sys.system_security_log,cb28b702-2d5e-480f-a896-0ab37fe5cc70,[SIM_GENERATED] UNAUTHORIZED_ACCESS by data_analyst_054 on sys.system_security_log,sess_data_analyst_054_2026-03-24_G4_660e01
17793,2026-03-24 17:39:27,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,200e622e-3463-406c-a5f9-4ff810cd777b,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_4beaa2
17794,2026-03-24 17:41:08,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,7c924618-591c-459b-a900-0ad093f8b3e4,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_4beaa2
17795,2026-03-24 17:45:48,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,30689ff3-a276-4425-af27-f2ccb68b20e5,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_4beaa2
17796,2026-03-24 17:47:37,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,8c6de822-ae23-4ca7-8a58-f9665bbfc851,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_4beaa2
17797,2026-03-24 17:48:45,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,7610ea2f-30bd-48fb-8292-9a162cbbd480,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_4beaa2
17777,2026-03-24 17:49:22,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,99840a98-3126-4191-95ee-e0d8550fd1f2,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_ea2120
17778,2026-03-24 17:53:44,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,92960381-0b37-443e-9564-46dfe7ee8b1a,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_ea2120
17829,2026-03-24 17:54:31,senior_dba_078,L5_ACCESS,3,172.16.99.242,sys.system_security_log,72f53ab8-a89c-4df4-8f86-fc3080272182,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.system_security_log,sess_senior_dba_078_2026-03-24_G4_844610
17779,2026-03-24 17:56:10,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,a4d76012-797a-46ab-80cd-3f61e79b5572,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_ea2120
17731,2026-03-24 17:57:00,admin_079,L5_ACCESS,3,172.19.37.118,sys.db_account,0fc6e9db-4463-4678-8dbe-c65595f2cf47,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-03-24_G4_bb325a
17830,2026-03-24 17:58:51,senior_dba_078,L5_ACCESS,3,172.16.99.242,sys.db_account,6737bde4-9765-4c1d-bfc1-e472901cb686,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-24_G4_844610
17780,2026-03-24 18:01:24,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,10ec7450-2968-4a0f-8c8d-deba360167b4,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_ea2120
17831,2026-03-24 18:03:24,senior_dba_078,L5_ACCESS,3,172.16.99.242,sys.db_account,e462142f-13a3-4033-a249-194888590ada,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-24_G4_844610
17845,2026-03-24 18:03:24,senior_dba_078,PRIVILEGE_CHANGE,3,172.16.99.242,sys.db_account,e462142f-13a3-4033-a249-194888590ada,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-24_G4_844610
17781,2026-03-24 18:03:41,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,5430deb2-0c06-474d-9d89-ee0459618124,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_ea2120
17782,2026-03-24 18:07:14,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,86a6c235-5e9b-41ae-92ee-6b8bd48facf7,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_ea2120
17783,2026-03-24 18:08:28,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,9a743bef-f1c4-421f-a124-4ae35561199d,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G4_ea2120
17832,2026-03-24 18:10:56,senior_dba_078,L5_ACCESS,3,172.16.99.242,sys.db_account,cecda4e1-2713-4130-8086-5c641ab7caeb,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-24_G4_844610
17846,2026-03-24 18:10:56,senior_dba_078,PRIVILEGE_CHANGE,3,172.16.99.242,sys.db_account,cecda4e1-2713-4130-8086-5c641ab7caeb,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-24_G4_844610
17784,2026-03-24 18:13:29,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,5ee64f44-a2be-46db-8e8c-b5037230e52d,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G4_ea2120
17798,2026-03-24 22:38:34,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,415710e7-d686-4511-af64-8f19e6d8d64a,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G5_4fb88c
17799,2026-03-24 22:43:34,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,deec4577-922a-42f2-830b-fda143876f2f,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G5_4fb88c
17800,2026-03-24 22:45:11,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.system_security_log,38a9aba8-5ff1-4dd4-bdc0-7ed0a8d545d4,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-24_G5_4fb88c
17801,2026-03-24 22:47:46,security_manager_073,L5_ACCESS,3,172.22.155.17,sys.db_account,08cbcf20-bb01-4e02-b2ac-a58dff7cb5bc,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-24_G5_4fb88c
17961,2026-03-25 01:14:04,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,6edddcdb-9fe1-4f62-b0f9-d73cba351a1f,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G5_c23798
17962,2026-03-25 01:15:05,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,00394d9f-0d19-4c6d-984a-14ed7433a629,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G5_c23798
17983,2026-03-25 01:15:05,senior_dba_077,PRIVILEGE_CHANGE,3,172.30.68.83,sys.db_account,00394d9f-0d19-4c6d-984a-14ed7433a629,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G5_c23798
17966,2026-03-25 06:13:52,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,95496d41-8027-4eaf-892d-3ac6f05279cc,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_0c6639
17984,2026-03-25 06:13:52,senior_dba_078,PRIVILEGE_CHANGE,3,192.168.94.71,sys.db_account,95496d41-8027-4eaf-892d-3ac6f05279cc,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_0c6639
17967,2026-03-25 06:22:00,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.system_security_log,68b3d5cf-2e05-4cdc-b024-6fcb66ace8bf,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.system_security_log,sess_senior_dba_078_2026-03-25_G1_0c6639
17890,2026-03-25 06:31:22,junior_dba_076,L5_ACCESS,3,10.80.115.177,sys.db_account,0749f41b-7120-4cb5-b479-790e15a2eda3,[SIM_GENERATED] L5_ACCESS by junior_dba_076 on sys.db_account,sess_junior_dba_076_2026-03-25_G1_55abd6
17968,2026-03-25 06:35:22,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.system_security_log,2a14b9da-a413-4494-83d7-6597e4e46c8b,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.system_security_log,sess_senior_dba_078_2026-03-25_G1_0c6639
17891,2026-03-25 06:36:38,junior_dba_076,L5_ACCESS,3,10.80.115.177,sys.db_account,216595e8-01ba-4c2a-9af8-f49a99200e84,[SIM_GENERATED] L5_ACCESS by junior_dba_076 on sys.db_account,sess_junior_dba_076_2026-03-25_G1_55abd6
17971,2026-03-25 07:10:01,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,dc118ed0-4234-4d9d-a0e7-591a07ea23b2,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_f8f740
17972,2026-03-25 07:25:27,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,288ed820-f615-4558-b066-9b57a045de0a,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_f8f740
17986,2026-03-25 07:25:27,senior_dba_078,PRIVILEGE_CHANGE,3,192.168.94.71,sys.db_account,288ed820-f615-4558-b066-9b57a045de0a,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_f8f740
17963,2026-03-25 07:31:19,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,6e0948e8-744e-4a71-9302-b40e99d1410b,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G1_a6173f
17964,2026-03-25 07:33:39,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.system_security_log,0bf9caba-fccd-4cd3-a4a3-aa42f8683060,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.system_security_log,sess_senior_dba_078_2026-03-25_G1_a6173f
17870,2026-03-25 08:13:03,admin_079,L5_ACCESS,3,10.244.94.88,sys.system_security_log,31c9e47a-f07d-4495-b3cd-b2b987c62fe1,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.system_security_log,sess_admin_079_2026-03-25_G1_c44631
17855,2026-03-25 09:00:08,data_analyst_057,UNAUTHORIZED_ACCESS,2,10.51.34.239,sys.db_account,20924dff-d237-4904-9716-9dae3511385a,[SIM_GENERATED] UNAUTHORIZED_ACCESS by data_analyst_057 on sys.db_account,sess_data_analyst_057_2026-03-25_G1_b4f4ce
17889,2026-03-25 09:00:59,junior_dba_076,L5_ACCESS,3,10.80.115.177,sys.db_account,f18a6bd9-148e-461a-abee-1d7a66f39036,[SIM_GENERATED] L5_ACCESS by junior_dba_076 on sys.db_account,sess_junior_dba_076_2026-03-25_G1_028704
17969,2026-03-25 09:25:14,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,c03d794f-82bc-4267-aaeb-985253a3bb3e,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G2_3a04a3
17985,2026-03-25 09:25:14,senior_dba_078,PRIVILEGE_CHANGE,3,192.168.94.71,sys.db_account,c03d794f-82bc-4267-aaeb-985253a3bb3e,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G2_3a04a3
17970,2026-03-25 09:36:36,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,af0b7a27-c3b2-4a75-b942-d3c6635526e7,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G2_3a04a3
17856,2026-03-25 10:17:27,finance_manager_035,UNAUTHORIZED_ACCESS,2,172.18.25.16,sys.db_account,a52af42c-5aad-4cf4-be65-798440808483,[SIM_GENERATED] UNAUTHORIZED_ACCESS by finance_manager_035 on sys.db_account,sess_finance_manager_035_2026-03-25_G2_b5a204
17876,2026-03-25 10:35:37,junior_dba_074,L5_ACCESS,3,192.168.165.196,sys.db_account,202787aa-fbde-4bbb-a149-25b6dbe74f74,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-03-25_G2_18561d
17884,2026-03-25 10:39:02,junior_dba_075,L5_ACCESS,3,10.202.223.247,sys.db_account,21ef623c-f70c-4908-b33a-b2d4a3dd570a,[SIM_GENERATED] L5_ACCESS by junior_dba_075 on sys.db_account,sess_junior_dba_075_2026-03-25_G2_f41668
17877,2026-03-25 10:47:25,junior_dba_074,L5_ACCESS,3,192.168.165.196,sys.db_account,221bc351-aa41-457e-8370-989ee078ce0c,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-03-25_G2_18561d
17878,2026-03-25 10:48:59,junior_dba_074,L5_ACCESS,3,192.168.165.196,sys.db_account,686b931f-9b3b-45cf-85a2-4135b3eedf1c,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-03-25_G2_18561d
17879,2026-03-25 10:51:53,junior_dba_074,L5_ACCESS,3,192.168.165.196,sys.db_account,a170f184-f9cd-414e-9e7e-696abfb8aed5,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-03-25_G2_18561d
17887,2026-03-25 10:57:11,junior_dba_076,L5_ACCESS,3,10.80.115.177,sys.db_account,b50db072-fd95-4bbd-99bf-e6554b33b570,[SIM_GENERATED] L5_ACCESS by junior_dba_076 on sys.db_account,sess_junior_dba_076_2026-03-25_G2_7efd70
17923,2026-03-25 10:57:43,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,22a2eb78-fad4-4237-9e20-f4b85a8637db,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17880,2026-03-25 10:57:47,junior_dba_074,L5_ACCESS,3,192.168.165.196,sys.db_account,4fcce8fa-d3c8-452b-9f03-74e73ba5b0f5,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-03-25_G2_18561d
17862,2026-03-25 10:58:26,procurement_manager_044,UNAUTHORIZED_ACCESS,2,172.31.41.42,hr.payroll,c0c6e3ec-4666-4a49-b4a8-1d58790cec27,[SIM_GENERATED] UNAUTHORIZED_ACCESS by procurement_manager_044 on hr.payroll,sess_procurement_manager_044_2026-03-25_G2_152f65
17924,2026-03-25 11:00:00,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,2b85497b-8822-454a-b3e9-26a472f5b6d6,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17925,2026-03-25 11:04:10,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,6aafe3b7-c1c8-4d83-8c81-012cde504fa5,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17892,2026-03-25 11:05:37,security_analyst_072,L5_ACCESS,3,192.168.149.52,sys.db_account,442daba9-7b57-40e3-9c0f-a046440b5c28,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-03-25_G2_207eff
17888,2026-03-25 11:07:22,junior_dba_076,L5_ACCESS,3,10.80.115.177,sys.db_account,1bd037c9-970c-4810-b49b-936ee7687242,[SIM_GENERATED] L5_ACCESS by junior_dba_076 on sys.db_account,sess_junior_dba_076_2026-03-25_G2_7efd70
17926,2026-03-25 11:08:11,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,d5ebc4bf-57c3-488f-81e6-c19d1b699dfa,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17893,2026-03-25 11:08:44,security_analyst_072,L5_ACCESS,3,192.168.149.52,sys.db_account,d9eab885-9e19-47b0-a035-aea60a89826f,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-03-25_G2_207eff
17894,2026-03-25 11:10:32,security_analyst_072,L5_ACCESS,3,192.168.149.52,sys.db_account,b542e1b7-4524-43f1-b2cb-07042f599d0b,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-03-25_G2_207eff
17927,2026-03-25 11:11:29,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,f55f49c8-89ac-4b41-a94b-0290843f30ee,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G2_46edfe
17895,2026-03-25 11:11:44,security_analyst_072,L5_ACCESS,3,192.168.149.52,sys.db_account,d90eea0f-39bd-432b-af16-6dde97f0c135,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-03-25_G2_207eff
17928,2026-03-25 11:12:34,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,6c797ece-9081-41da-a291-7df502adc520,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17929,2026-03-25 11:13:54,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,74828c6c-bc1c-4562-8e7d-585c2f254972,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17863,2026-03-25 11:15:24,sales_manager_021,UNAUTHORIZED_ACCESS,2,10.181.12.160,hr.payroll,e9194153-78c5-4ce0-b386-a943c9b02637,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_manager_021 on hr.payroll,sess_sales_manager_021_2026-03-25_G2_ebc8d0
17930,2026-03-25 11:19:26,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,e67e4278-a1a3-41ac-8608-d5df36337498,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G2_46edfe
17965,2026-03-25 11:26:12,senior_dba_078,L5_ACCESS,3,192.168.94.71,sys.db_account,6e2e279f-1392-4487-852d-455c5a7d6960,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-03-25_G2_b2d66a
17869,2026-03-25 11:33:10,senior_analyst_059,UNAUTHORIZED_ACCESS,2,192.168.160.191,sys.db_account,1c476d46-b566-4308-9006-70820d9c0c30,[SIM_GENERATED] UNAUTHORIZED_ACCESS by senior_analyst_059 on sys.db_account,sess_senior_analyst_059_2026-03-25_G2_57a9f1
17874,2026-03-25 11:38:23,admin_079,L5_ACCESS,3,10.244.94.88,sys.db_account,bc761300-8e65-46a6-9686-8dc4fcf3b689,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-03-25_G2_e81b99
17914,2026-03-25 12:20:05,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,a820abc9-8928-4a80-8f49-9d108c298549,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17915,2026-03-25 12:21:42,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,00df044d-8f79-4df4-bb3a-b4cfffc7f4cd,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G3_c91e38
17916,2026-03-25 12:23:19,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,e7f6c2a0-40ad-4d4c-be30-e775e54305e7,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17865,2026-03-25 12:23:26,sales_staff_007,UNAUTHORIZED_ACCESS,2,172.23.199.200,hr.payroll,d52b860a-be0d-46bc-8551-83b77cb02b19,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_007 on hr.payroll,sess_sales_staff_007_2026-03-25_G3_3d156b
17917,2026-03-25 12:24:24,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,cb955fc7-4548-4ac2-8e0e-027877db27fd,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17918,2026-03-25 12:29:24,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,b2dd8bb8-d5e6-45ab-839d-ff92c47f66af,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17871,2026-03-25 12:29:57,admin_079,L5_ACCESS,3,10.244.94.88,sys.db_account,c3c8f64a-e79c-4159-a85f-7935a34aef47,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-03-25_G3_dfe39c
17857,2026-03-25 12:30:34,hr_manager_052,UNAUTHORIZED_ACCESS,2,172.19.6.179,sys.db_account,8df0cdff-665e-42e8-909d-604118059af2,[SIM_GENERATED] UNAUTHORIZED_ACCESS by hr_manager_052 on sys.db_account,sess_hr_manager_052_2026-03-25_G3_c7732a
17885,2026-03-25 12:31:32,junior_dba_075,L5_ACCESS,3,10.202.223.247,sys.db_account,757ae5fa-2a18-4312-8edd-acd139a9f262,[SIM_GENERATED] L5_ACCESS by junior_dba_075 on sys.db_account,sess_junior_dba_075_2026-03-25_G3_3643c6
17937,2026-03-25 12:31:39,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,209224b8-0543-4ffc-b9eb-600da7a804b7,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G3_4de56b
17872,2026-03-25 12:32:41,admin_079,L5_ACCESS,3,10.244.94.88,sys.db_account,df8ea9d5-4f33-43d6-8b01-36eb03054341,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-03-25_G3_dfe39c
17919,2026-03-25 12:32:55,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.system_security_log,0c608de9-16c8-4e77-9d50-34e0a15b2794,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-03-25_G3_c91e38
17920,2026-03-25 12:35:24,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,c5c1f9f8-f2d3-4360-b1d4-ebe2e1fab933,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17938,2026-03-25 12:37:00,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,7501f37f-18cb-4967-af29-39ee4c4ffb67,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G3_4de56b
17921,2026-03-25 12:39:15,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,8c223dc3-f25f-47fa-8b40-ca7b9a23b530,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17939,2026-03-25 12:41:57,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,fa7d496b-f1b4-410a-b356-e596e0d1a782,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G3_4de56b
17975,2026-03-25 12:41:57,senior_dba_077,PRIVILEGE_CHANGE,3,172.30.68.83,sys.db_account,fa7d496b-f1b4-410a-b356-e596e0d1a782,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G3_4de56b
17922,2026-03-25 12:42:31,security_manager_073,L5_ACCESS,3,192.168.34.209,sys.db_account,23487067-eae2-42df-b270-0c395e42c1d0,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-03-25_G3_c91e38
17940,2026-03-25 12:43:59,senior_dba_077,L5_ACCESS,3,172.30.68.83,sys.db_account,776a3551-b1da-4b8f-aa09-f09298c0a971,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-03-25_G3_4de56b
17852,2026-03-25 12:47:53,accountant_028,UNAUTHORIZED_ACCESS,2,10.233.129.125,sys.system_security_log,c6dff08a-946c-4c93-a600-7c266d7d7933,[SIM_GENERATED] UNAUTHORIZED_ACCESS by accountant_028 on sys.system_security_log,sess_accountant_028_2026-03-25_G3_d8f62e
